Grupo de edad;Comunidad autonoma;Sexo;Nivel de formacion;periodo;Total
25 - 64 años;Cataluña;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;40,44
25 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2023;21,96
25 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2022;22,23
25 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2021;21,87
25 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2020;22,01
25 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2019;20,81
25 - 64 años;Cataluña;Hombres;2ª etapa E. Secundaria;2018;21,24
25 - 64 años;Cataluña;Hombres;E. Superior;2023;41,62
25 - 64 años;Cataluña;Hombres;E. Superior;2022;40,42
25 - 64 años;Cataluña;Hombres;E. Superior;2021;39,54
25 - 64 años;Cataluña;Hombres;E. Superior;2020;39,57
25 - 64 años;Cataluña;Hombres;E. Superior;2019;39,56
25 - 64 años;Cataluña;Hombres;E. Superior;2018;38,32
25 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;29,96
25 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;30,92
25 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;31,65
25 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;33,97
25 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;33,11
25 - 64 años;Cataluña;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;34,73
25 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2023;22,11
25 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2022;22,32
25 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2021;22,97
25 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2020;21,02
25 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2019;21,70
25 - 64 años;Cataluña;Mujeres;2ª etapa E. Secundaria;2018;21,97
25 - 64 años;Cataluña;Mujeres;E. Superior;2023;47,93
25 - 64 años;Cataluña;Mujeres;E. Superior;2022;46,76
25 - 64 años;Cataluña;Mujeres;E. Superior;2021;45,38
25 - 64 años;Cataluña;Mujeres;E. Superior;2020;45,02
25 - 64 años;Cataluña;Mujeres;E. Superior;2019;45,19
25 - 64 años;Cataluña;Mujeres;E. Superior;2018;43,30
25 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;43,16
25 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;43,87
25 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;41,58
25 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;41,94
25 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;43,84
25 - 64 años;Comunitat Valenciana;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;44,70
25 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2023;21,62
25 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2022;22,15
25 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2021;22,97
25 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2020;23,19
25 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2019;22,79
25 - 64 años;Comunitat Valenciana;Hombres;2ª etapa E. Secundaria;2018;23,32
25 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2023;35,22
25 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2022;33,98
25 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2021;35,45
25 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2020;34,87
25 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2019;33,37
25 - 64 años;Comunitat Valenciana;Hombres;E. Superior;2018;31,97
25 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;36,69
25 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;38,30
25 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;34,88
25 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;33,50
25 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;36,02
25 - 64 años;Comunitat Valenciana;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;36,90
25 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2023;21,27
25 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2022;21,23
25 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2021;24,16
25 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2020;25,42
25 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2019;23,51
25 - 64 años;Comunitat Valenciana;Mujeres;2ª etapa E. Secundaria;2018;23,61
25 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2023;42,04
25 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2022;40,48
25 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2021;40,97
25 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2020;41,09
25 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2019;40,46
25 - 64 años;Comunitat Valenciana;Mujeres;E. Superior;2018;39,49
25 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;52,61
25 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;54,80
25 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;54,46
25 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;57,42
25 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;59,44
25 - 64 años;Extremadura;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;59,31
25 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2023;18,05
25 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2022;18,67
25 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2021;20,82
25 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2020;20,57
25 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2019;18,31
25 - 64 años;Extremadura;Hombres;2ª etapa E. Secundaria;2018;18,18
25 - 64 años;Extremadura;Hombres;E. Superior;2023;29,34
25 - 64 años;Extremadura;Hombres;E. Superior;2022;26,53
25 - 64 años;Extremadura;Hombres;E. Superior;2021;24,72
25 - 64 años;Extremadura;Hombres;E. Superior;2020;22,00
25 - 64 años;Extremadura;Hombres;E. Superior;2019;22,25
25 - 64 años;Extremadura;Hombres;E. Superior;2018;22,50
25 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;40,10
25 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;42,79
25 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;46,08
25 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;47,07
25 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;47,77
25 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;50,43
25 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2023;20,18
25 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2022;20,01
25 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2021;20,08
25 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2020;21,31
25 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2019;20,64
25 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2018;18,85
25 - 64 años;Extremadura;Mujeres;E. Superior;2023;39,72
25 - 64 años;Extremadura;Mujeres;E. Superior;2022;37,20
25 - 64 años;Extremadura;Mujeres;E. Superior;2021;33,83
25 - 64 años;Extremadura;Mujeres;E. Superior;2020;31,62
25 - 64 años;Extremadura;Mujeres;E. Superior;2019;31,59
25 - 64 años;Extremadura;Mujeres;E. Superior;2018;30,72
25 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;39,17
25 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;40,00
25 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;41,31
25 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;41,29
25 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;42,56
25 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;44,46
25 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2023;24,16
25 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2022;22,65
25 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2021;21,57
25 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2020;22,36
25 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2019;22,94
25 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2018;22,09
25 - 64 años;Galicia;Hombres;E. Superior;2023;36,67
25 - 64 años;Galicia;Hombres;E. Superior;2022;37,35
25 - 64 años;Galicia;Hombres;E. Superior;2021;37,12
25 - 64 años;Galicia;Hombres;E. Superior;2020;36,34
25 - 64 años;Galicia;Hombres;E. Superior;2019;34,50
25 - 64 años;Galicia;Hombres;E. Superior;2018;33,45
25 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;31,82
25 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;32,02
25 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;32,23
25 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;33,72
25 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;36,26
25 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;37,80
25 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2023;22,09
25 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2022;21,01
25 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2021;22,20
25 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2020;22,10
25 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2019;22,44
25 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2018;21,85
25 - 64 años;Galicia;Mujeres;E. Superior;2023;46,10
25 - 64 años;Galicia;Mujeres;E. Superior;2022;46,97
25 - 64 años;Galicia;Mujeres;E. Superior;2021;45,57
25 - 64 años;Galicia;Mujeres;E. Superior;2020;44,18
25 - 64 años;Galicia;Mujeres;E. Superior;2019;41,30
25 - 64 años;Galicia;Mujeres;E. Superior;2018;40,35
25 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;27,84
25 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;26,28
25 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;28,13
25 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;25,70
25 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;27,45
25 - 64 años;Madrid, Comunidad de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;30,00
25 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2023;24,42
25 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2022;26,87
25 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2021;24,24
25 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2020;25,51
25 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2019;24,67
25 - 64 años;Madrid, Comunidad de;Hombres;2ª etapa E. Secundaria;2018;23,81
25 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2023;47,74
25 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2022;46,85
25 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2021;47,64
25 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2020;48,79
25 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2019;47,88
25 - 64 años;Madrid, Comunidad de;Hombres;E. Superior;2018;46,20
25 - 64 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;24,28
25 - 64 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;22,73
25 - 64 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;23,18
25 - 64 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;22,54
25 - 64 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;24,37
25 - 64 años;Madrid, Comunidad de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;25,56
25 - 64 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2023;22,57
25 - 64 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2022;24,69
25 - 64 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2021;25,11
25 - 64 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2020;25,95
25 - 64 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2019;25,38
25 - 64 años;Madrid, Comunidad de;Mujeres;2ª etapa E. Secundaria;2018;26,38
25 - 64 años;Madrid, Comunidad de;Mujeres;E. Superior;2023;53,14
25 - 64 años;Madrid, Comunidad de;Mujeres;E. Superior;2022;52,59
25 - 64 años;Madrid, Comunidad de;Mujeres;E. Superior;2021;51,71
25 - 64 años;Madrid, Comunidad de;Mujeres;E. Superior;2020;51,51
25 - 64 años;Madrid, Comunidad de;Mujeres;E. Superior;2019;50,25
25 - 64 años;Madrid, Comunidad de;Mujeres;E. Superior;2018;48,06
25 - 64 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;49,38
25 - 64 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;51,03
25 - 64 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;45,65
25 - 64 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;49,49
25 - 64 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;51,30
25 - 64 años;Murcia, Region de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;49,06
25 - 64 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2023;21,29
25 - 64 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2022;22,21
25 - 64 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2021;23,52
25 - 64 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2020;21,50
25 - 64 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2019;20,40
25 - 64 años;Murcia, Region de;Hombres;2ª etapa E. Secundaria;2018;21,69
25 - 64 años;Murcia, Region de;Hombres;E. Superior;2023;29,33
25 - 64 años;Murcia, Region de;Hombres;E. Superior;2022;26,75
25 - 64 años;Murcia, Region de;Hombres;E. Superior;2021;30,82
25 - 64 años;Murcia, Region de;Hombres;E. Superior;2020;29,01
25 - 64 años;Murcia, Region de;Hombres;E. Superior;2019;28,30
25 - 64 años;Murcia, Region de;Hombres;E. Superior;2018;29,25
25 - 64 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;41,54
25 - 64 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;43,95
25 - 64 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;44,27
25 - 64 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;42,22
25 - 64 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;43,66
25 - 64 años;Murcia, Region de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;44,63
25 - 64 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2023;22,28
25 - 64 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2022;20,85
25 - 64 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2021;18,99
25 - 64 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2020;20,98
25 - 64 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2019;21,49
25 - 64 años;Murcia, Region de;Mujeres;2ª etapa E. Secundaria;2018;22,16
25 - 64 años;Murcia, Region de;Mujeres;E. Superior;2023;36,19
25 - 64 años;Murcia, Region de;Mujeres;E. Superior;2022;35,20
25 - 64 años;Murcia, Region de;Mujeres;E. Superior;2021;36,74
25 - 64 años;Murcia, Region de;Mujeres;E. Superior;2020;36,80
25 - 64 años;Murcia, Region de;Mujeres;E. Superior;2019;34,86
25 - 64 años;Murcia, Region de;Mujeres;E. Superior;2018;33,22
25 - 64 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;30,19
25 - 64 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;31,56
25 - 64 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;32,20
25 - 64 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;31,82
25 - 64 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;32,07
25 - 64 años;Navarra, Comunidad Foral de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;34,20
25 - 64 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2023;25,81
25 - 64 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2022;22,80
25 - 64 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2021;22,67
25 - 64 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2020;24,00
25 - 64 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2019;24,33
25 - 64 años;Navarra, Comunidad Foral de;Hombres;2ª etapa E. Secundaria;2018;24,96
25 - 64 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2023;44,00
25 - 64 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2022;45,64
25 - 64 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2021;45,13
25 - 64 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2020;44,17
25 - 64 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2019;43,60
25 - 64 años;Navarra, Comunidad Foral de;Hombres;E. Superior;2018;40,85
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;26,90
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;24,89
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;24,59
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;25,70
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;26,35
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;28,31
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2023;20,48
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2022;24,03
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2021;23,01
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2020;21,69
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2019;22,96
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;2ª etapa E. Secundaria;2018;21,69
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2023;52,62
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2022;51,08
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2021;52,40
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2020;52,61
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2019;50,70
25 - 64 años;Navarra, Comunidad Foral de;Mujeres;E. Superior;2018;50,00
25 - 64 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;24,12
25 - 64 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;25,34
25 - 64 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;25,65
25 - 64 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;26,26
25 - 64 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;29,84
25 - 64 años;Pais Vasco;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;29,09
25 - 64 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2023;23,27
25 - 64 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2022;22,97
25 - 64 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2021;21,36
25 - 64 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2020;22,13
25 - 64 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2019;21,22
25 - 64 años;Pais Vasco;Hombres;2ª etapa E. Secundaria;2018;22,78
25 - 64 años;Pais Vasco;Hombres;E. Superior;2023;52,61
25 - 64 años;Pais Vasco;Hombres;E. Superior;2022;51,69
25 - 64 años;Pais Vasco;Hombres;E. Superior;2021;52,99
25 - 64 años;Pais Vasco;Hombres;E. Superior;2020;51,61
25 - 64 años;Pais Vasco;Hombres;E. Superior;2019;48,94
25 - 64 años;Pais Vasco;Hombres;E. Superior;2018;48,12
25 - 64 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;20,14
25 - 64 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;21,41
25 - 64 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;22,21
25 - 64 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;23,11
25 - 64 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;25,99
25 - 64 años;Pais Vasco;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;27,42
25 - 64 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2023;21,07
25 - 64 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2022;20,21
25 - 64 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2021;20,74
25 - 64 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2020;21,66
25 - 64 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2019;21,45
25 - 64 años;Pais Vasco;Mujeres;2ª etapa E. Secundaria;2018;21,61
25 - 64 años;Pais Vasco;Mujeres;E. Superior;2023;58,79
25 - 64 años;Pais Vasco;Mujeres;E. Superior;2022;58,37
25 - 64 años;Pais Vasco;Mujeres;E. Superior;2021;57,05
25 - 64 años;Pais Vasco;Mujeres;E. Superior;2020;55,23
25 - 64 años;Pais Vasco;Mujeres;E. Superior;2019;52,55
25 - 64 años;Pais Vasco;Mujeres;E. Superior;2018;50,96
25 - 64 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;43,49
25 - 64 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;38,95
25 - 64 años;Rioja, La;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;40,83
